TransactionID,Date,Product,Region,Sales,Quantity
9957,2026-02-19 20:00:00,WidgetA,West,140,17
9958,2026-02-19 21:00:00,WidgetC,East,178,10
9959,2026-02-19 22:00:00,WidgetB,West,215,1
9960,2026-02-19 23:00:00,WidgetA,East,386,9
9961,2026-02-20 00:00:00,WidgetA,West,299,3
9962,2026-02-20 01:00:00,WidgetA,East,116,1
9963,2026-02-20 02:00:00,WidgetC,East,67,16
9964,2026-02-20 03:00:00,WidgetC,West,287,6
9965,2026-02-20 04:00:00,WidgetA,East,321,4
9966,2026-02-20 05:00:00,WidgetC,South,111,1
9967,2026-02-20 06:00:00,WidgetB,West,184,13
9968,2026-02-20 07:00:00,WidgetA,West,275,8
9969,2026-02-20 08:00:00,WidgetA,East,304,8
9970,2026-02-20 09:00:00,WidgetC,South,317,7
9971,2026-02-20 10:00:00,WidgetB,West,239,6
9972,2026-02-20 11:00:00,WidgetC,East,283,11
9973,2026-02-20 12:00:00,WidgetA,South,464,18
9974,2026-02-20 13:00:00,WidgetB,East,329,12
9975,2026-02-20 14:00:00,WidgetB,East,396,4
9976,2026-02-20 15:00:00,WidgetB,North,129,3
9977,2026-02-20 16:00:00,WidgetC,East,140,5
9978,2026-02-20 17:00:00,WidgetC,South,499,14
9979,2026-02-20 18:00:00,WidgetA,West,102,18
9980,2026-02-20 19:00:00,WidgetB,South,437,15
9981,2026-02-20 20:00:00,WidgetC,West,450,3
9982,2026-02-20 21:00:00,WidgetA,West,293,8
9983,2026-02-20 22:00:00,WidgetA,North,409,13
9984,2026-02-20 23:00:00,WidgetA,West,369,19
9985,2026-02-21 00:00:00,WidgetA,East,378,2
9986,2026-02-21 01:00:00,WidgetB,West,61,6
9987,2026-02-21 02:00:00,WidgetA,East,462,13
9988,2026-02-21 03:00:00,WidgetC,South,479,4
9989,2026-02-21 04:00:00,WidgetB,North,121,5
9990,2026-02-21 05:00:00,WidgetB,West,252,5
9991,2026-02-21 06:00:00,WidgetB,South,412,4
9992,2026-02-21 07:00:00,WidgetB,East,384,13
9993,2026-02-21 08:00:00,WidgetA,West,494,11
9994,2026-02-21 09:00:00,WidgetA,North,493,8
9995,2026-02-21 10:00:00,WidgetB,North,176,2
9996,2026-02-21 11:00:00,WidgetA,South,366,4
9997,2026-02-21 12:00:00,WidgetB,South,306,5
9998,2026-02-21 13:00:00,WidgetB,North,238,3
9999,2026-02-21 14:00:00,WidgetA,South,390,6
10000,2026-02-21 15:00:00,WidgetA,South,404,19
10001,2026-02-21 16:00:00,WidgetC,West,60,9
10002,2026-02-21 17:00:00,WidgetA,North,141,6
10003,2026-02-21 18:00:00,WidgetC,East,45,1
10004,2026-02-21 19:00:00,WidgetC,South,187,8
10005,2026-02-21 20:00:00,WidgetB,West,154,16
10006,2026-02-21 21:00:00,WidgetA,West,151,5
10007,2026-02-21 22:00:00,WidgetC,West,64,6
10008,2026-02-21 23:00:00,WidgetA,North,95,2
10009,2026-02-22 00:00:00,WidgetC,West,186,13
10010,2026-02-22 01:00:00,WidgetC,South,190,5
10011,2026-02-22 02:00:00,WidgetC,North,90,3
10012,2026-02-22 03:00:00,WidgetA,West,372,2
10013,2026-02-22 04:00:00,WidgetB,East,82,14
10014,2026-02-22 05:00:00,WidgetC,North,234,6
10015,2026-02-22 06:00:00,WidgetC,West,427,12
10016,2026-02-22 07:00:00,WidgetA,South,280,1
10017,2026-02-22 08:00:00,WidgetA,West,86,15
10018,2026-02-22 09:00:00,WidgetB,West,448,11
10019,2026-02-22 10:00:00,WidgetB,East,379,13
10020,2026-02-22 11:00:00,WidgetC,South,205,11
10021,2026-02-22 12:00:00,WidgetC,North,339,17
10022,2026-02-22 13:00:00,WidgetC,North,482,6
10023,2026-02-22 14:00:00,WidgetA,South,303,17
10024,2026-02-22 15:00:00,WidgetA,North,149,8
10025,2026-02-22 16:00:00,WidgetC,East,129,12
10026,2026-02-22 17:00:00,WidgetA,South,355,17
10027,2026-02-22 18:00:00,WidgetC,North,322,18
10028,2026-02-22 19:00:00,WidgetC,West,459,14
10029,2026-02-22 20:00:00,WidgetC,East,296,8
10030,2026-02-22 21:00:00,WidgetB,East,412,11
10031,2026-02-22 22:00:00,WidgetB,East,124,16
10032,2026-02-22 23:00:00,WidgetC,East,143,11
10033,2026-02-23 00:00:00,WidgetB,North,292,12
10034,2026-02-23 01:00:00,WidgetB,North,169,16
10035,2026-02-23 02:00:00,WidgetA,North,394,10
10036,2026-02-23 03:00:00,WidgetC,West,54,4
10037,2026-02-23 04:00:00,WidgetB,East,313,13
10038,2026-02-23 05:00:00,WidgetA,West,492,4
10039,2026-02-23 06:00:00,WidgetC,West,407,3
10040,2026-02-23 07:00:00,WidgetA,North,234,2
10041,2026-02-23 08:00:00,WidgetC,South,403,18
10042,2026-02-23 09:00:00,WidgetC,South,374,15
10043,2026-02-23 10:00:00,WidgetB,West,354,12
10044,2026-02-23 11:00:00,WidgetC,South,287,4
10045,2026-02-23 12:00:00,WidgetB,East,404,6
10046,2026-02-23 13:00:00,WidgetB,East,433,16
10047,2026-02-23 14:00:00,WidgetA,East,264,15
10048,2026-02-23 15:00:00,WidgetA,North,225,12
10049,2026-02-23 16:00:00,WidgetC,East,455,6
10050,2026-02-23 17:00:00,WidgetA,North,298,17
10051,2026-02-23 18:00:00,WidgetC,East,378,16
10052,2026-02-23 19:00:00,WidgetA,North,174,6
10053,2026-02-23 20:00:00,WidgetC,North,398,10
10054,2026-02-23 21:00:00,WidgetA,East,329,11
10055,2026-02-23 22:00:00,WidgetC,North,134,7
10056,2026-02-23 23:00:00,WidgetA,South,433,5
10057,2026-02-24 00:00:00,WidgetC,South,187,12
10058,2026-02-24 01:00:00,WidgetC,West,203,6
10059,2026-02-24 02:00:00,WidgetA,West,134,18
10060,2026-02-24 03:00:00,WidgetC,West,27,1
10061,2026-02-24 04:00:00,WidgetA,West,215,13
10062,2026-02-24 05:00:00,WidgetA,East,448,6
10063,2026-02-24 06:00:00,WidgetA,West,488,2
10064,2026-02-24 07:00:00,WidgetB,North,371,14
10065,2026-02-24 08:00:00,WidgetA,South,259,1
10066,2026-02-24 09:00:00,WidgetB,South,27,8
10067,2026-02-24 10:00:00,WidgetC,East,396,4
10068,2026-02-24 11:00:00,WidgetC,West,226,8
10069,2026-02-24 12:00:00,WidgetB,West,33,10
10070,2026-02-24 13:00:00,WidgetB,West,125,11
10071,2026-02-24 14:00:00,WidgetC,North,242,9
10072,2026-02-24 15:00:00,WidgetB,East,342,16
10073,2026-02-24 16:00:00,WidgetA,North,397,13
10074,2026-02-24 17:00:00,WidgetA,North,398,14
10075,2026-02-24 18:00:00,WidgetA,East,282,6
10076,2026-02-24 19:00:00,WidgetB,North,239,17
10077,2026-02-24 20:00:00,WidgetB,East,27,9
10078,2026-02-24 21:00:00,WidgetA,West,253,12
10079,2026-02-24 22:00:00,WidgetA,North,153,6
10080,2026-02-24 23:00:00,WidgetC,East,375,1
10081,2026-02-25 00:00:00,WidgetB,North,64,9
10082,2026-02-25 01:00:00,WidgetB,South,122,12
10083,2026-02-25 02:00:00,WidgetA,North,479,15
10084,2026-02-25 03:00:00,WidgetB,West,440,3
10085,2026-02-25 04:00:00,WidgetA,North,181,11
10086,2026-02-25 05:00:00,WidgetA,West,383,4
10087,2026-02-25 06:00:00,WidgetA,South,457,1
10088,2026-02-25 07:00:00,WidgetB,North,366,4
10089,2026-02-25 08:00:00,WidgetB,North,301,14
10090,2026-02-25 09:00:00,WidgetB,North,416,7
10091,2026-02-25 10:00:00,WidgetB,South,496,2
10092,2026-02-25 11:00:00,WidgetB,South,459,17
10093,2026-02-25 12:00:00,WidgetA,North,476,15
10094,2026-02-25 13:00:00,WidgetA,West,64,9
10095,2026-02-25 14:00:00,WidgetB,West,351,7
10096,2026-02-25 15:00:00,WidgetB,East,21,9
10097,2026-02-25 16:00:00,WidgetC,East,336,13
10098,2026-02-25 17:00:00,WidgetC,South,190,8
10099,2026-02-25 18:00:00,WidgetC,West,457,11
10100,2026-02-25 19:00:00,WidgetC,South,38,17
10101,2026-02-25 20:00:00,WidgetB,South,343,4
10102,2026-02-25 21:00:00,WidgetB,South,150,14
10103,2026-02-25 22:00:00,WidgetC,East,58,12
10104,2026-02-25 23:00:00,WidgetA,South,412,5
10105,2026-02-26 00:00:00,WidgetB,East,490,17
10106,2026-02-26 01:00:00,WidgetA,North,119,5
10107,2026-02-26 02:00:00,WidgetC,North,216,12
10108,2026-02-26 03:00:00,WidgetB,South,190,16
10109,2026-02-26 04:00:00,WidgetB,East,227,11
10110,2026-02-26 05:00:00,WidgetB,North,434,15
10111,2026-02-26 06:00:00,WidgetB,South,293,2
10112,2026-02-26 07:00:00,WidgetA,North,210,15
10113,2026-02-26 08:00:00,WidgetA,South,377,12
10114,2026-02-26 09:00:00,WidgetC,South,216,5
10115,2026-02-26 10:00:00,WidgetB,East,298,9
10116,2026-02-26 11:00:00,WidgetA,East,135,5
10117,2026-02-26 12:00:00,WidgetC,West,450,4
10118,2026-02-26 13:00:00,WidgetA,East,262,4
10119,2026-02-26 14:00:00,WidgetA,East,154,13
10120,2026-02-26 15:00:00,WidgetB,North,173,11
10121,2026-02-26 16:00:00,WidgetC,West,490,5
10122,2026-02-26 17:00:00,WidgetB,North,135,8
10123,2026-02-26 18:00:00,WidgetA,South,204,9
10124,2026-02-26 19:00:00,WidgetA,East,119,7
10125,2026-02-26 20:00:00,WidgetC,East,336,8
10126,2026-02-26 21:00:00,WidgetA,South,473,16
10127,2026-02-26 22:00:00,WidgetB,West,208,7
10128,2026-02-26 23:00:00,WidgetA,South,318,18
10129,2026-02-27 00:00:00,WidgetB,North,494,15
10130,2026-02-27 01:00:00,WidgetB,West,282,12
10131,2026-02-27 02:00:00,WidgetC,North,62,4
10132,2026-02-27 03:00:00,WidgetC,North,311,1
10133,2026-02-27 04:00:00,WidgetC,South,200,7
10134,2026-02-27 05:00:00,WidgetB,East,44,11
10135,2026-02-27 06:00:00,WidgetB,East,36,3
10136,2026-02-27 07:00:00,WidgetA,North,355,5
10137,2026-02-27 08:00:00,WidgetA,North,359,15
10138,2026-02-27 09:00:00,WidgetB,North,177,2
10139,2026-02-27 10:00:00,WidgetB,East,213,15
10140,2026-02-27 11:00:00,WidgetB,East,434,10
10141,2026-02-27 12:00:00,WidgetB,South,344,18
10142,2026-02-27 13:00:00,WidgetA,West,141,1
10143,2026-02-27 14:00:00,WidgetB,North,332,13
10144,2026-02-27 15:00:00,WidgetA,South,116,17
10145,2026-02-27 16:00:00,WidgetA,West,204,7
10146,2026-02-27 17:00:00,WidgetC,North,39,12
10147,2026-02-27 18:00:00,WidgetA,East,108,11
10148,2026-02-27 19:00:00,WidgetA,East,461,18
10149,2026-02-27 20:00:00,WidgetA,East,198,7
10150,2026-02-27 21:00:00,WidgetB,East,263,9
10151,2026-02-27 22:00:00,WidgetA,North,390,11
10152,2026-02-27 23:00:00,WidgetA,East,455,3
10153,2026-02-28 00:00:00,WidgetC,East,255,17
10154,2026-02-28 01:00:00,WidgetB,North,22,8
10155,2026-02-28 02:00:00,WidgetB,East,193,14
10156,2026-02-28 03:00:00,WidgetC,East,305,18
10157,2026-02-28 04:00:00,WidgetC,West,289,14
10158,2026-02-28 05:00:00,WidgetA,West,278,10
10159,2026-02-28 06:00:00,WidgetC,South,320,10
10160,2026-02-28 07:00:00,WidgetC,North,132,10
10161,2026-02-28 08:00:00,WidgetA,North,405,12
10162,2026-02-28 09:00:00,WidgetC,North,196,4
10163,2026-02-28 10:00:00,WidgetB,West,163,11
10164,2026-02-28 11:00:00,WidgetC,South,88,9
10165,2026-02-28 12:00:00,WidgetA,South,247,10
10166,2026-02-28 13:00:00,WidgetC,East,70,4
10167,2026-02-28 14:00:00,WidgetB,West,99,17
10168,2026-02-28 15:00:00,WidgetB,East,210,5
10169,2026-02-28 16:00:00,WidgetC,North,426,13
10170,2026-02-28 17:00:00,WidgetA,West,168,16
10171,2026-02-28 18:00:00,WidgetA,East,54,7
10172,2026-02-28 19:00:00,WidgetB,South,214,8
10173,2026-02-28 20:00:00,WidgetB,South,307,4
10174,2026-02-28 21:00:00,WidgetC,North,146,11
10175,2026-02-28 22:00:00,WidgetC,North,407,4
10176,2026-02-28 23:00:00,WidgetA,West,281,10
10177,2026-03-01 00:00:00,WidgetB,South,233,3
10178,2026-03-01 01:00:00,WidgetA,West,129,8
10179,2026-03-01 02:00:00,WidgetA,South,83,14
10180,2026-03-01 03:00:00,WidgetC,East,403,14
10181,2026-03-01 04:00:00,WidgetB,East,192,2
10182,2026-03-01 05:00:00,WidgetC,West,318,5
10183,2026-03-01 06:00:00,WidgetC,West,159,19
10184,2026-03-01 07:00:00,WidgetA,South,277,17
10185,2026-03-01 08:00:00,WidgetA,West,103,7
10186,2026-03-01 09:00:00,WidgetB,North,105,12
10187,2026-03-01 10:00:00,WidgetA,South,382,10
10188,2026-03-01 11:00:00,WidgetA,South,44,7
10189,2026-03-01 12:00:00,WidgetC,South,293,8
10190,2026-03-01 13:00:00,WidgetC,South,251,1
10191,2026-03-01 14:00:00,WidgetB,North,63,10
10192,2026-03-01 15:00:00,WidgetA,East,268,3
10193,2026-03-01 16:00:00,WidgetA,North,32,13
10194,2026-03-01 17:00:00,WidgetA,East,271,12
10195,2026-03-01 18:00:00,WidgetC,West,449,15
10196,2026-03-01 19:00:00,WidgetC,East,449,11
10197,2026-03-01 20:00:00,WidgetC,North,211,17
10198,2026-03-01 21:00:00,WidgetC,West,405,2
10199,2026-03-01 22:00:00,WidgetA,West,109,13
10200,2026-03-01 23:00:00,WidgetB,West,110,15
10201,2026-03-02 00:00:00,WidgetB,North,499,1
10202,2026-03-02 01:00:00,WidgetA,East,124,1
10203,2026-03-02 02:00:00,WidgetA,West,339,1
10204,2026-03-02 03:00:00,WidgetA,North,404,16
10205,2026-03-02 04:00:00,WidgetC,South,158,17
10206,2026-03-02 05:00:00,WidgetC,West,197,4
10207,2026-03-02 06:00:00,WidgetB,East,187,15
10208,2026-03-02 07:00:00,WidgetA,South,169,4
10209,2026-03-02 08:00:00,WidgetC,East,480,17
10210,2026-03-02 09:00:00,WidgetB,North,67,3
10211,2026-03-02 10:00:00,WidgetB,North,118,18
10212,2026-03-02 11:00:00,WidgetC,West,416,3
10213,2026-03-02 12:00:00,WidgetB,East,267,18
10214,2026-03-02 13:00:00,WidgetA,East,191,11
10215,2026-03-02 14:00:00,WidgetC,South,443,15
10216,2026-03-02 15:00:00,WidgetB,South,359,4
10217,2026-03-02 16:00:00,WidgetC,West,66,17
10218,2026-03-02 17:00:00,WidgetB,West,66,4
10219,2026-03-02 18:00:00,WidgetA,North,332,11
10220,2026-03-02 19:00:00,WidgetA,South,341,18
10221,2026-03-02 20:00:00,WidgetB,West,88,7
10222,2026-03-02 21:00:00,WidgetB,South,452,16
10223,2026-03-02 22:00:00,WidgetA,South,118,6
10224,2026-03-02 23:00:00,WidgetB,West,118,6
10225,2026-03-03 00:00:00,WidgetC,East,364,10
10226,2026-03-03 01:00:00,WidgetC,East,188,9
10227,2026-03-03 02:00:00,WidgetC,West,360,12
10228,2026-03-03 03:00:00,WidgetB,North,156,14
10229,2026-03-03 04:00:00,WidgetA,South,50,11
10230,2026-03-03 05:00:00,WidgetC,East,423,9
10231,2026-03-03 06:00:00,WidgetB,North,48,8
10232,2026-03-03 07:00:00,WidgetA,East,379,8
10233,2026-03-03 08:00:00,WidgetC,North,321,17
10234,2026-03-03 09:00:00,WidgetB,West,106,2
10235,2026-03-03 10:00:00,WidgetC,North,412,18
10236,2026-03-03 11:00:00,WidgetC,North,418,1
10237,2026-03-03 12:00:00,WidgetA,South,285,3
10238,2026-03-03 13:00:00,WidgetB,North,275,11
10239,2026-03-03 14:00:00,WidgetC,West,257,13
10240,2026-03-03 15:00:00,WidgetA,East,298,10
10241,2026-03-03 16:00:00,WidgetA,South,329,14
10242,2026-03-03 17:00:00,WidgetC,North,457,17
10243,2026-03-03 18:00:00,WidgetC,North,418,6
10244,2026-03-03 19:00:00,WidgetB,North,419,10
10245,2026-03-03 20:00:00,WidgetC,North,326,15
10246,2026-03-03 21:00:00,WidgetA,East,324,11
10247,2026-03-03 22:00:00,WidgetA,East,87,5
10248,2026-03-03 23:00:00,WidgetB,East,86,16
10249,2026-03-04 00:00:00,WidgetC,North,154,18
10250,2026-03-04 01:00:00,WidgetC,South,178,9
10251,2026-03-04 02:00:00,WidgetC,West,309,4
10252,2026-03-04 03:00:00,WidgetA,North,394,19
10253,2026-03-04 04:00:00,WidgetC,South,305,7
10254,2026-03-04 05:00:00,WidgetA,South,388,4
10255,2026-03-04 06:00:00,WidgetC,West,263,10
10256,2026-03-04 07:00:00,WidgetC,South,104,11
10257,2026-03-04 08:00:00,WidgetA,North,351,14
10258,2026-03-04 09:00:00,WidgetA,West,111,19
10259,2026-03-04 10:00:00,WidgetC,West,392,2
10260,2026-03-04 11:00:00,WidgetC,West,124,19
10261,2026-03-04 12:00:00,WidgetB,West,84,14
10262,2026-03-04 13:00:00,WidgetB,North,60,4
10263,2026-03-04 14:00:00,WidgetC,South,366,18
10264,2026-03-04 15:00:00,WidgetB,East,491,10
10265,2026-03-04 16:00:00,WidgetC,East,440,19
10266,2026-03-04 17:00:00,WidgetA,East,365,8
10267,2026-03-04 18:00:00,WidgetC,North,113,19
10268,2026-03-04 19:00:00,WidgetB,East,107,5
10269,2026-03-04 20:00:00,WidgetB,South,208,5
10270,2026-03-04 21:00:00,WidgetC,West,474,13
10271,2026-03-04 22:00:00,WidgetB,North,48,18
10272,2026-03-04 23:00:00,WidgetC,East,248,1
10273,2026-03-05 00:00:00,WidgetB,East,143,15
10274,2026-03-05 01:00:00,WidgetA,South,158,17
10275,2026-03-05 02:00:00,WidgetA,East,304,7
10276,2026-03-05 03:00:00,WidgetA,North,151,12
10277,2026-03-05 04:00:00,WidgetA,South,200,5
10278,2026-03-05 05:00:00,WidgetA,East,110,12
10279,2026-03-05 06:00:00,WidgetC,North,275,9
10280,2026-03-05 07:00:00,WidgetC,South,303,4
10281,2026-03-05 08:00:00,WidgetC,South,139,12
10282,2026-03-05 09:00:00,WidgetB,North,234,14
10283,2026-03-05 10:00:00,WidgetC,West,233,2
10284,2026-03-05 11:00:00,WidgetC,North,429,7
10285,2026-03-05 12:00:00,WidgetB,West,149,18
10286,2026-03-05 13:00:00,WidgetA,South,274,5
10287,2026-03-05 14:00:00,WidgetA,South,387,5
10288,2026-03-05 15:00:00,WidgetB,North,78,5
10289,2026-03-05 16:00:00,WidgetC,South,56,5
10290,2026-03-05 17:00:00,WidgetB,West,468,17
10291,2026-03-05 18:00:00,WidgetB,South,241,9
10292,2026-03-05 19:00:00,WidgetB,South,243,1
10293,2026-03-05 20:00:00,WidgetA,North,128,8
10294,2026-03-05 21:00:00,WidgetB,North,298,16
10295,2026-03-05 22:00:00,WidgetC,West,257,1
10296,2026-03-05 23:00:00,WidgetA,East,223,7
10297,2026-03-06 00:00:00,WidgetA,North,149,6
10298,2026-03-06 01:00:00,WidgetC,South,329,15
10299,2026-03-06 02:00:00,WidgetA,North,276,5
10300,2026-03-06 03:00:00,WidgetC,East,35,13
10301,2026-03-06 04:00:00,WidgetC,East,89,8
10302,2026-03-06 05:00:00,WidgetB,North,319,16
10303,2026-03-06 06:00:00,WidgetA,East,180,13
10304,2026-03-06 07:00:00,WidgetB,North,139,5
10305,2026-03-06 08:00:00,WidgetA,East,238,4
10306,2026-03-06 09:00:00,WidgetB,West,36,19
10307,2026-03-06 10:00:00,WidgetC,West,300,12
10308,2026-03-06 11:00:00,WidgetA,West,54,19
10309,2026-03-06 12:00:00,WidgetA,South,401,15
10310,2026-03-06 13:00:00,WidgetB,West,88,5
10311,2026-03-06 14:00:00,WidgetA,North,337,4
10312,2026-03-06 15:00:00,WidgetA,West,108,9
10313,2026-03-06 16:00:00,WidgetB,South,389,1
10314,2026-03-06 17:00:00,WidgetB,West,456,9
10315,2026-03-06 18:00:00,WidgetA,South,471,13
10316,2026-03-06 19:00:00,WidgetA,East,27,11
10317,2026-03-06 20:00:00,WidgetA,North,267,19
10318,2026-03-06 21:00:00,WidgetB,West,237,15
10319,2026-03-06 22:00:00,WidgetC,South,180,2
10320,2026-03-06 23:00:00,WidgetB,South,200,10
10321,2026-03-07 00:00:00,WidgetC,North,54,10
10322,2026-03-07 01:00:00,WidgetB,North,493,11
10323,2026-03-07 02:00:00,WidgetC,West,98,16
10324,2026-03-07 03:00:00,WidgetB,South,288,17
10325,2026-03-07 04:00:00,WidgetC,South,151,2
10326,2026-03-07 05:00:00,WidgetA,North,226,16
10327,2026-03-07 06:00:00,WidgetA,South,211,4
10328,2026-03-07 07:00:00,WidgetA,East,65,19
10329,2026-03-07 08:00:00,WidgetB,East,261,13
10330,2026-03-07 09:00:00,WidgetA,South,273,15
10331,2026-03-07 10:00:00,WidgetB,East,349,19
10332,2026-03-07 11:00:00,WidgetB,North,287,12
10333,2026-03-07 12:00:00,WidgetC,West,77,19
10334,2026-03-07 13:00:00,WidgetA,West,179,3
10335,2026-03-07 14:00:00,WidgetA,North,278,18
10336,2026-03-07 15:00:00,WidgetA,East,363,3
10337,2026-03-07 16:00:00,WidgetA,North,350,8
10338,2026-03-07 17:00:00,WidgetB,North,107,11
10339,2026-03-07 18:00:00,WidgetC,West,163,17
10340,2026-03-07 19:00:00,WidgetB,North,168,19
10341,2026-03-07 20:00:00,WidgetA,North,220,8
10342,2026-03-07 21:00:00,WidgetB,South,331,19
10343,2026-03-07 22:00:00,WidgetA,South,27,19
10344,2026-03-07 23:00:00,WidgetB,North,150,5
10345,2026-03-08 00:00:00,WidgetA,East,257,8
10346,2026-03-08 01:00:00,WidgetC,East,434,1
10347,2026-03-08 02:00:00,WidgetC,South,71,5
10348,2026-03-08 03:00:00,WidgetC,West,261,11
10349,2026-03-08 04:00:00,WidgetB,South,136,19
10350,2026-03-08 05:00:00,WidgetC,North,354,7
10351,2026-03-08 06:00:00,WidgetB,North,272,2
10352,2026-03-08 07:00:00,WidgetB,East,309,7
10353,2026-03-08 08:00:00,WidgetC,East,132,5
10354,2026-03-08 09:00:00,WidgetC,North,286,13
10355,2026-03-08 10:00:00,WidgetB,East,303,19
10356,2026-03-08 11:00:00,WidgetB,East,244,8
10357,2026-03-08 12:00:00,WidgetA,West,429,1
10358,2026-03-08 13:00:00,WidgetC,East,376,17
10359,2026-03-08 14:00:00,WidgetA,South,307,14
10360,2026-03-08 15:00:00,WidgetB,North,247,18
10361,2026-03-08 16:00:00,WidgetC,South,135,2
10362,2026-03-08 17:00:00,WidgetC,North,162,1
10363,2026-03-08 18:00:00,WidgetC,East,264,9
10364,2026-03-08 19:00:00,WidgetC,East,30,9
10365,2026-03-08 20:00:00,WidgetA,East,364,1
10366,2026-03-08 21:00:00,WidgetC,North,120,16
10367,2026-03-08 22:00:00,WidgetC,South,497,7
10368,2026-03-08 23:00:00,WidgetA,East,27,6
10369,2026-03-09 00:00:00,WidgetB,West,453,1
10370,2026-03-09 01:00:00,WidgetB,West,115,1
10371,2026-03-09 02:00:00,WidgetC,North,391,10
10372,2026-03-09 03:00:00,WidgetB,South,356,15
10373,2026-03-09 04:00:00,WidgetA,East,145,14
10374,2026-03-09 05:00:00,WidgetC,West,359,2
10375,2026-03-09 06:00:00,WidgetC,West,284,4
10376,2026-03-09 07:00:00,WidgetB,South,122,19
10377,2026-03-09 08:00:00,WidgetA,East,391,5
10378,2026-03-09 09:00:00,WidgetA,South,315,7
10379,2026-03-09 10:00:00,WidgetA,West,192,10
10380,2026-03-09 11:00:00,WidgetA,South,250,19
10381,2026-03-09 12:00:00,WidgetC,North,132,8
10382,2026-03-09 13:00:00,WidgetC,West,398,6
10383,2026-03-09 14:00:00,WidgetC,North,131,12
10384,2026-03-09 15:00:00,WidgetA,South,21,3
10385,2026-03-09 16:00:00,WidgetA,South,429,10
10386,2026-03-09 17:00:00,WidgetA,South,84,4
10387,2026-03-09 18:00:00,WidgetA,East,105,17
10388,2026-03-09 19:00:00,WidgetB,South,192,15
10389,2026-03-09 20:00:00,WidgetB,West,285,5
10390,2026-03-09 21:00:00,WidgetC,East,134,4
10391,2026-03-09 22:00:00,WidgetB,North,116,17
10392,2026-03-09 23:00:00,WidgetC,West,258,6
10393,2026-03-10 00:00:00,WidgetB,West,493,14
10394,2026-03-10 01:00:00,WidgetA,North,151,4
10395,2026-03-10 02:00:00,WidgetC,North,389,13
10396,2026-03-10 03:00:00,WidgetB,East,30,1
10397,2026-03-10 04:00:00,WidgetA,East,352,9
10398,2026-03-10 05:00:00,WidgetA,South,94,5
10399,2026-03-10 06:00:00,WidgetB,North,121,8
10400,2026-03-10 07:00:00,WidgetC,East,450,8
10401,2026-03-10 08:00:00,WidgetB,West,320,18
10402,2026-03-10 09:00:00,WidgetC,South,68,3
10403,2026-03-10 10:00:00,WidgetC,North,143,7
10404,2026-03-10 11:00:00,WidgetA,South,99,5
10405,2026-03-10 12:00:00,WidgetA,South,170,1
10406,2026-03-10 13:00:00,WidgetC,East,156,4
10407,2026-03-10 14:00:00,WidgetC,East,76,6
10408,2026-03-10 15:00:00,WidgetC,East,382,19
10409,2026-03-10 16:00:00,WidgetC,North,213,11
10410,2026-03-10 17:00:00,WidgetC,North,198,17
10411,2026-03-10 18:00:00,WidgetB,West,168,13
10412,2026-03-10 19:00:00,WidgetB,South,44,9
10413,2026-03-10 20:00:00,WidgetB,West,136,4
10414,2026-03-10 21:00:00,WidgetC,South,493,4
10415,2026-03-10 22:00:00,WidgetB,West,469,10
10416,2026-03-10 23:00:00,WidgetC,East,91,2
10417,2026-03-11 00:00:00,WidgetA,North,100,9
10418,2026-03-11 01:00:00,WidgetC,South,212,4
10419,2026-03-11 02:00:00,WidgetA,North,264,13
10420,2026-03-11 03:00:00,WidgetA,East,156,17
10421,2026-03-11 04:00:00,WidgetA,North,358,9
10422,2026-03-11 05:00:00,WidgetB,West,56,14
10423,2026-03-11 06:00:00,WidgetC,East,42,11
10424,2026-03-11 07:00:00,WidgetC,South,250,19
10425,2026-03-11 08:00:00,WidgetB,South,102,17
10426,2026-03-11 09:00:00,WidgetC,East,337,1
10427,2026-03-11 10:00:00,WidgetA,West,72,17
10428,2026-03-11 11:00:00,WidgetC,East,138,8
10429,2026-03-11 12:00:00,WidgetB,North,366,13
10430,2026-03-11 13:00:00,WidgetB,East,73,1
10431,2026-03-11 14:00:00,WidgetC,South,414,11
10432,2026-03-11 15:00:00,WidgetC,West,30,19
10433,2026-03-11 16:00:00,WidgetB,South,456,12
10434,2026-03-11 17:00:00,WidgetB,West,335,11
10435,2026-03-11 18:00:00,WidgetA,South,131,12
10436,2026-03-11 19:00:00,WidgetB,East,320,8
10437,2026-03-11 20:00:00,WidgetA,East,324,7
10438,2026-03-11 21:00:00,WidgetC,East,359,1
10439,2026-03-11 22:00:00,WidgetC,North,270,1
10440,2026-03-11 23:00:00,WidgetC,South,446,9
10441,2026-03-12 00:00:00,WidgetB,East,36,4
10442,2026-03-12 01:00:00,WidgetA,East,251,7
10443,2026-03-12 02:00:00,WidgetC,North,401,15
10444,2026-03-12 03:00:00,WidgetC,North,66,19
10445,2026-03-12 04:00:00,WidgetB,West,56,5
10446,2026-03-12 05:00:00,WidgetA,West,480,17
10447,2026-03-12 06:00:00,WidgetA,East,239,9
10448,2026-03-12 07:00:00,WidgetA,South,375,5
10449,2026-03-12 08:00:00,WidgetA,West,36,14
10450,2026-03-12 09:00:00,WidgetB,North,411,1
10451,2026-03-12 10:00:00,WidgetC,South,157,14
10452,2026-03-12 11:00:00,WidgetB,North,254,9
10453,2026-03-12 12:00:00,WidgetA,South,333,18
10454,2026-03-12 13:00:00,WidgetC,North,217,19
10455,2026-03-12 14:00:00,WidgetC,West,282,19
